ID	allele_type
SALM_16758	core
SALM_16759	core
SALM_16760	core
SALM_16761	core
SALM_16762	core
SALM_16763	core
SALM_16764	core
SALM_16765	core
SALM_16766	core
SALM_16767	core
SALM_16768	core
SALM_16770	core
SALM_16771	core
SALM_16772	core
SALM_16786	core
SALM_16788	core
SALM_16789	core
SALM_16791	core
SALM_16792	core
SALM_16793	core
SALM_16794	core
SALM_16795	core
SALM_16796	core
SALM_16797	core
SALM_16798	core
SALM_16799	core
SALM_16800	core
SALM_16801	core
SALM_16802	core
SALM_16803	core
SALM_16807	core
SALM_16808	core
SALM_16809	core
SALM_16810	core
SALM_16811	core
SALM_16812	core
SALM_16813	core
SALM_16814	core
SALM_16815	core
SALM_16816	core
SALM_16817	core
SALM_16823	core
SALM_16824	core
SALM_16825	core
SALM_16826	core
SALM_16827	core
SALM_16828	core
SALM_16829	core
SALM_16830	core
SALM_16831	core
SALM_16832	core
SALM_16833	core
SALM_16834	core
SALM_16835	core
SALM_16836	core
SALM_16837	core
SALM_16838	core
SALM_16839	core
SALM_16840	core
SALM_16841	core
SALM_16842	core
SALM_16843	core
SALM_16846	core
SALM_16847	core
SALM_16848	core
SALM_16849	core
SALM_16850	core
SALM_16851	core
SALM_16852	core
SALM_16853	core
SALM_16854	core
SALM_16855	core
SALM_16856	core
SALM_16857	core
SALM_16858	core
SALM_16860	core
SALM_16861	core
SALM_16862	core
SALM_16863	core
SALM_16864	core
SALM_16865	core
SALM_16866	core
SALM_16867	core
SALM_16868	core
SALM_16869	core
SALM_16870	core
SALM_16872	core
SALM_16873	core
SALM_16874	core
SALM_16875	core
SALM_16876	core
SALM_16877	core
SALM_16878	core
SALM_16879	core
